https://ecraft2learn.github.io/ai/onyx/[object Object],0,0.7488300204277039
https://ecraft2learn.github.io/ai/onyx/[object Object],1,0.667036771774292
https://ecraft2learn.github.io/ai/onyx/[object Object],2,0.7591165900230408
https://ecraft2learn.github.io/ai/onyx/[object Object],3,0.9616124033927917
https://ecraft2learn.github.io/ai/onyx/[object Object],4,0.9309134483337402
https://ecraft2learn.github.io/ai/onyx/[object Object],5,0.7768052220344543
https://ecraft2learn.github.io/ai/onyx/[object Object],6,0.9838239550590515
https://ecraft2learn.github.io/ai/onyx/[object Object],7,0.9329404830932617
https://ecraft2learn.github.io/ai/onyx/[object Object],8,0.774931013584137
https://ecraft2learn.github.io/ai/onyx/[object Object],9,0.9686248302459717
https://ecraft2learn.github.io/ai/onyx/[object Object],10,0.9717790484428406
https://ecraft2learn.github.io/ai/onyx/[object Object],11,0.7043378949165344
https://ecraft2learn.github.io/ai/onyx/[object Object],12,0.8140115737915039
https://ecraft2learn.github.io/ai/onyx/[object Object],13,0.9729534387588501
https://ecraft2learn.github.io/ai/onyx/[object Object],14,0.9637603163719177
https://ecraft2learn.github.io/ai/onyx/[object Object],15,0.804254949092865
https://ecraft2learn.github.io/ai/onyx/[object Object],16,0.8956969380378723
https://ecraft2learn.github.io/ai/onyx/[object Object],17,0.8754622936248779
https://ecraft2learn.github.io/ai/onyx/[object Object],18,0.8450812697410583
https://ecraft2learn.github.io/ai/onyx/[object Object],19,0.8425366878509521
https://ecraft2learn.github.io/ai/onyx/[object Object],20,0.9700419902801514
https://ecraft2learn.github.io/ai/onyx/[object Object],21,0.984142541885376
https://ecraft2learn.github.io/ai/onyx/[object Object],22,0.8579310178756714
https://ecraft2learn.github.io/ai/onyx/[object Object],23,0.8311322927474976
https://ecraft2learn.github.io/ai/onyx/[object Object],24,0.9789044260978699
https://ecraft2learn.github.io/ai/onyx/[object Object],25,0.9877192974090576
https://ecraft2learn.github.io/ai/onyx/[object Object],26,0.9269734025001526
https://ecraft2learn.github.io/ai/onyx/[object Object],27,0.9908459186553955
https://ecraft2learn.github.io/ai/onyx/[object Object],28,0.9027641415596008
