optimization_method,Adaptive Stochastic Gradient Descent,epochs,900,learning_rate,0.0017000000000000001,layers,100.100.6,loss_function,,is_best_so_far,true,trial_number,0,score,-3.1231492632780467
optimization_method,Adaptive Moment Estimation Max,epochs,900,learning_rate,0.0026000000000000003,layers,181.6,loss_function,,is_best_so_far,true,trial_number,1,score,-4.198280938593472
optimization_method,Stochastic Gradient Descent,epochs,1800,learning_rate,0.0004,layers,102.100.6,loss_function,,is_best_so_far,true,trial_number,2,score,1.7976931348623157e+308
optimization_method,Momentum,epochs,1950,learning_rate,0.0026000000000000003,layers,102.100.6,loss_function,,is_best_so_far,false,trial_number,3,score,-3.8244663874947102
optimization_method,Adaptive Stochastic Gradient Descent,epochs,600,learning_rate,0.0009000000000000001,layers,100.100.6,loss_function,,is_best_so_far,false,trial_number,4,score,-1.3815665375378288
optimization_method,Adaptive Moment Estimation Max,epochs,900,learning_rate,0.0026000000000000003,layers,181.6,loss_function,,is_best_so_far,false,trial_number,5,score,-3.837898611127049
optimization_method,Stochastic Gradient Descent,epochs,1050,learning_rate,0.0011,layers,102.100.6,loss_function,,is_best_so_far,false,trial_number,6,score,1.7976931348623157e+308
optimization_method,Stochastic Gradient Descent,epochs,1500,learning_rate,0.0008,layers,100.6,loss_function,,is_best_so_far,false,trial_number,7,score,1.7976931348623157e+308
optimization_method,Adaptive Learning Rate Gradiant Descent,epochs,1500,learning_rate,0.0007,layers,181.6,loss_function,,is_best_so_far,false,trial_number,8,score,-1.2434955147665654
optimization_method,Adaptive Moment Estimation,epochs,750,learning_rate,0.0004,layers,100.6,loss_function,,is_best_so_far,false,trial_number,9,score,-3.995409408672149
optimization_method,Adaptive Learning Rate Gradiant Descent,epochs,1200,learning_rate,0.001,layers,100.100.6,loss_function,,is_best_so_far,false,trial_number,10,score,-0.9895457598938885
optimization_method,Momentum,epochs,1800,learning_rate,0.0005,layers,102.100.6,loss_function,,is_best_so_far,false,trial_number,11,score,-3.457353769541923
optimization_method,Stochastic Gradient Descent,epochs,1350,learning_rate,0.0018000000000000002,layers,100.6,loss_function,,is_best_so_far,false,trial_number,12,score,1.7976931348623157e+308
optimization_method,Stochastic Gradient Descent,epochs,750,learning_rate,0.0005,layers,102.100.6,loss_function,,is_best_so_far,false,trial_number,13,score,1.7976931348623157e+308
optimization_method,Root Mean Squared Prop,epochs,750,learning_rate,0.0006000000000000001,layers,100.6,loss_function,,is_best_so_far,false,trial_number,14,score,-3.994884075427662
optimization_method,Adaptive Stochastic Gradient Descent,epochs,750,learning_rate,0.0007,layers,100.6,loss_function,,is_best_so_far,false,trial_number,15,score,-1.4629005486911797
optimization_method,Adaptive Learning Rate Gradiant Descent,epochs,1950,learning_rate,0.0023,layers,102.100.6,loss_function,,is_best_so_far,false,trial_number,16,score,-3.0111771213169813
optimization_method,Momentum,epochs,1800,learning_rate,0.0006000000000000001,layers,76.6,loss_function,,is_best_so_far,true,trial_number,17,score,-4.210952306998958
optimization_method,Adaptive Moment Estimation,epochs,1800,learning_rate,0.0022,layers,102.100.6,loss_function,,is_best_so_far,false,trial_number,18,score,-4.1673539917736555
optimization_method,Stochastic Gradient Descent,epochs,1350,learning_rate,0.0011,layers,100.6,loss_function,,is_best_so_far,false,trial_number,19,score,1.7976931348623157e+308
optimization_method,Adaptive Moment Estimation Max,epochs,1080,learning_rate,0.0006000000000000001,layers,76.6,loss_function,,is_best_so_far,true,trial_number,0,score,-3.9914868020862477
optimization_method,Adaptive Moment Estimation,epochs,1890,learning_rate,0.0016200000000000001,layers,57.6,loss_function,,is_best_so_far,false,trial_number,1,score,-3.9281577390713025
optimization_method,Stochastic Gradient Descent,epochs,2970,learning_rate,0.00024000000000000003,layers,76.6,loss_function,,is_best_so_far,false,trial_number,2,score,1.7976931348623157e+308
optimization_method,Adaptive Stochastic Gradient Descent,epochs,2430,learning_rate,0.0014400000000000003,layers,76.6,loss_function,,is_best_so_far,true,trial_number,3,score,-4.10416299368959
optimization_method,Stochastic Gradient Descent,epochs,2700,learning_rate,0.0006000000000000001,layers,76.76.6,loss_function,,is_best_so_far,true,trial_number,4,score,1.7976931348623157e+308
optimization_method,Adaptive Moment Estimation Max,epochs,1890,learning_rate,0.0007200000000000002,layers,76.6,loss_function,,is_best_so_far,false,trial_number,5,score,-3.528199637855309
optimization_method,Momentum,epochs,3510,learning_rate,0.00024000000000000003,layers,76.6,loss_function,,is_best_so_far,false,trial_number,6,score,-3.4092540415421606
optimization_method,Adaptive Stochastic Gradient Descent,epochs,2970,learning_rate,0.00024000000000000003,layers,57.6,loss_function,,is_best_so_far,false,trial_number,7,score,-2.7423852392930996
optimization_method,Momentum,epochs,1620,learning_rate,0.0005400000000000001,layers,124.76.6,loss_function,,is_best_so_far,false,trial_number,8,score,-2.7525895568111127
optimization_method,Adaptive Moment Estimation,epochs,1890,learning_rate,0.0014400000000000003,layers,76.76.6,loss_function,,is_best_so_far,false,trial_number,9,score,-3.871322841750058
optimization_method,Adaptive Learning Rate Gradiant Descent,epochs,2970,learning_rate,0.00030000000000000003,layers,57.6,loss_function,,is_best_so_far,false,trial_number,10,score,-0.5979826856682384
optimization_method,Adaptive Stochastic Gradient Descent,epochs,1620,learning_rate,0.0010800000000000002,layers,146.6,loss_function,,is_best_so_far,false,trial_number,11,score,-2.6278754187579008
optimization_method,Momentum,epochs,3510,learning_rate,0.00030000000000000003,layers,76.6,loss_function,,is_best_so_far,false,trial_number,12,score,-3.3406929511466754
