golfer,1.324040412902832
dad,1.090678095817566
throne,1.0776325464248657
daddy,1.0669302940368652
leopard,1.0593332052230835
haircut,1.058059811592102
rapper,1.0528645515441895
princess,1.0467034578323364
golfers,1.0389961004257202
dude,1.0317342281341553
boy,1.0314558744430542
penguin,1.0283622741699219
wife,1.0267961025238037
husband,1.0146533250808716
brother,1.0136950016021729
nephew,1.01300847530365
king,1.0073062181472778
grandson,1.0011706352233887
surfer,0.9964209198951721
prince,0.994194746017456
ranger,0.9933343529701233
uncle,0.9921576380729675
male,0.9907023906707764
father,0.9905170798301697
son,0.9899866580963135
dads,0.9899768829345703
cricketer,0.9851741790771484
unmarried,0.982404351234436
grandfather,0.9774960279464722
childless,0.9768142700195312
footballer,0.9677408337593079
cellist,0.9676403999328613
frog,0.9656432271003723
gorilla,0.9638277888298035
man,0.9635244607925415
rabbi,0.9614450335502625
saxophonist,0.9581473469734192
beard,0.9570913910865784
bald,0.954025149345398
ruler,0.9535049796104431
mom,0.9525367617607117
sons,0.9518420696258545
hello,0.9507073163986206
banker,0.9413666725158691
bastard,0.9405869841575623
woman,0.9398232102394104
monk,0.9397816061973572
monarch,0.9396411776542664
billionaire,0.9395687580108643
goodbye,0.9392455220222473
heiress,0.9382712244987488
girlfriend,0.9362838268280029
sailor,0.9355326890945435
swan,0.9352081418037415
sportsman,0.9333459734916687
businessman,0.9312282204627991
bro,0.9303669929504395
royals,0.928963303565979
tallest,0.9271335005760193
actor,0.9164192080497742
knight,0.913593590259552
dynasty,0.9130419492721558
clergyman,0.9127467274665833
robber,0.9105548858642578
bloke,0.9097106456756592
frontman,0.9085314869880676
carpenter,0.9031381011009216
soldier,0.9030510783195496
architect,0.9013938307762146
lady,0.9005283713340759
musician,0.8986369967460632
boyfriend,0.8978361487388611
cliff,0.8970155119895935
guitarist,0.8967283368110657
cousin,0.8945360779762268
grandmother,0.892477810382843
duke,0.8924318552017212
sheriff,0.8917088508605957
monkey,0.8874694108963013
penguins,0.8872106075286865
heir,0.8863341212272644
drummer,0.8851422667503357
birthday,0.8797699213027954
uncles,0.8790255188941956
singer,0.8780982494354248
cleric,0.8778154850006104
nobleman,0.8775568008422852
gentleman,0.872288703918457
bodyguard,0.8694071769714355
mon,0.8692317008972168
dei,0.8676974773406982
aunt,0.8650633096694946
не,0.8645259141921997
daughters,0.8642706871032715
spouse,0.864179790019989
bassist,0.86376953125
apes,0.8604475855827332
astronaut,0.8581621050834656
adventurer,0.8565704226493835
stepfather,0.8560178875923157
elephant,0.8534998893737793
ape,0.8530154228210449
mummy,0.8526945114135742
bastards,0.8515673875808716
fathers,0.8497723340988159
goat,0.8490217924118042
baritone,0.8478289246559143
bachelor,0.8460555076599121
lad,0.8456328511238098
dentist,0.8455210328102112
polo,0.8412714600563049
brothers,0.8412162661552429
millionaire,0.8411475419998169
entertainer,0.8407157063484192
rocker,0.8405358195304871
apostrophe,0.8401108384132385
dictator,0.8387487530708313
ligament,0.8377829194068909
climber,0.837594747543335
cousins,0.836890459060669
moss,0.8366253972053528
governor,0.8359470367431641
covenants,0.8356149792671204
monarchy,0.8336552977561951
girl,0.8329653739929199
emperor,0.8321281671524048
spouses,0.8313180208206177
violinist,0.8312991261482239
blues,0.8306912183761597
patriarch,0.8306775689125061
cheek,0.8291402459144592
ibn,0.8288679718971252
hat,0.8274443745613098
benefactor,0.8266850709915161
girlfriends,0.8266608715057373
philanthropist,0.8252305388450623
ass,0.8242921233177185
jumpers,0.8236289620399475
constable,0.823022723197937
genital,0.8227003216743469
bitch,0.8225987553596497
warden,0.8220224976539612
prostate,0.8216041922569275
keeper,0.8203919529914856
daughter,0.8189746141433716
pronoun,0.8188197016716003
golf,0.8185911178588867
wives,0.8185397982597351
carcinoma,0.8182873725891113
jumper,0.8180648684501648
guy,0.8172712326049805
mathematician,0.8168885707855225
playwright,0.8164466619491577
keyboardist,0.8156921863555908
penis,0.8156331181526184
zoo,0.8153809309005737
filmmaker,0.8147071599960327
eldest,0.8137735724449158
householder,0.8129684925079346
kiss,0.8129442930221558
statesman,0.8129073977470398
occupant,0.8114806413650513
gardener,0.8109328746795654
lover,0.810425341129303
hes,0.8094725012779236
mother,0.8089691996574402
goose,0.8086903095245361
athlete,0.8078426122665405
niece,0.8070159554481506
goalie,0.8057047724723816
tycoon,0.8054099678993225
bluff,0.8047164678573608
female,0.8044782876968384
cinematographer,0.8042408227920532
foreigner,0.8030840754508972
owl,0.8026914000511169
selfie,0.8013136386871338
horns,0.8009603023529053
moon,0.8009418845176697
imam,0.8002564907073975
bearded,0.7993745803833008
sunglasses,0.7993097305297852
congressman,0.7982336282730103
grin,0.7980933785438538
anthem,0.7976763248443604
bishop,0.7972841858863831
contrib,0.7968747019767761
mistress,0.7968495488166809
widow,0.7966902852058411
cub,0.7962332367897034
harmonica,0.7960794568061829
superstar,0.795875608921051
circumcision,0.7943227291107178
peacock,0.7939479351043701
pastor,0.7938096523284912
rock,0.793502688407898
skateboarding,0.7928368449211121
shirt,0.7918813824653625
tortoise,0.7906549572944641
biologist,0.790642261505127
porch,0.7906111478805542
twins,0.7903391122817993
beaver,0.7897665500640869
pronouns,0.7888428568840027
friend,0.788840115070343
pandas,0.7878751158714294
kid,0.7871220707893372
mum,0.7864115834236145
lizards,0.7849093675613403
dwarf,0.784850537776947
blond,0.7845837473869324
comedian,0.784480094909668
и,0.7838715314865112
ancestor,0.7834048867225647
ain,0.7833018898963928
relatives,0.7829815149307251
da,0.7828517556190491
diplomat,0.7824242115020752
lyricist,0.7823638916015625
